,Distance,Lattitude,Longtitude,YearBuilt,Landsize,BuildingArea,Rooms,Bedroom2,Bathroom,Price,CouncilArea,Regionname,SellerG,Type,Postcode,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_number_of_reviews_sum,airbnb_number_of_reviews_mean,airbnb_review_scores_rating_min,airbnb_review_scores_rating_max,airbnb_review_scores_rating_mean
9264,4.1,-37.84301,145.02641,1975.0,713.0,60.0,2,2.0,1.0,682000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3142,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333,1148.0,9.728813559322035,70.0,100.0,93.9125
9265,12.9,-37.68837,144.87122,,108.0,,2,2.0,1.0,355000.0,Other,Western Metropolitan,Barry,t,3043,,,,,,,,,,
9266,17.2,-37.83944,145.18641000000005,,600.0,,4,4.0,2.0,1270000.0,Whitehorse,Eastern Metropolitan,Other,h,3133,,,,,,,,,,
9267,17.2,-37.83368,145.20408999999995,2008.0,0.0,207.0,4,4.0,2.0,975000.0,Whitehorse,Eastern Metropolitan,Other,t,3133,,,,,,,,,,
9268,17.2,-37.83581,145.19802,2016.0,277.0,125.0,3,3.0,2.0,820000.0,Whitehorse,Eastern Metropolitan,Other,t,3133,,,,,,,,,,
9269,17.2,-37.85732,145.19195,,302.0,,3,3.0,2.0,750000.0,Whitehorse,Eastern Metropolitan,Other,u,3133,,,,,,,,,,
9270,14.7,-37.839,145.22143,,1670.0,,2,2.0,1.0,1280000.0,Other,Eastern Metropolitan,Other,h,3152,,,,,,,,,,
9271,21.1,-37.74135,145.22405,,2978.0,,3,3.0,1.0,1200000.0,Manningham,Eastern Metropolitan,Fletchers,h,3113,,,,,,,,,,
9272,14.5,-37.7004,145.09033,2005.0,253.0,116.0,3,3.0,2.0,655000.0,Banyule,Northern Metropolitan,Barry,h,3087,,,,,,,,,,
9273,14.7,-37.89568,144.65733,,805.0,,3,3.0,2.0,531000.0,Other,Western Metropolitan,Other,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9274,14.7,-37.90811,144.64373,,1022.0,,3,3.0,2.0,490000.0,Other,Western Metropolitan,Ray,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9275,14.7,-37.89363,144.65693000000005,1950.0,700.0,151.0,3,3.0,1.0,472000.0,Other,Western Metropolitan,Other,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9276,14.7,-37.89347,144.66679,2008.0,268.0,137.0,3,3.0,2.0,467000.0,Other,Western Metropolitan,hockingstuart,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9277,14.7,-37.88275,144.66661000000005,,471.0,,2,2.0,1.0,302500.0,Other,Western Metropolitan,Other,u,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9278,14.7,-37.89407,144.67723999999995,,1014.0,,5,5.0,2.0,750000.0,Other,Western Metropolitan,Other,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9279,14.7,-37.90111,144.63302,1987.0,530.0,109.0,3,3.0,1.0,390000.0,Other,Western Metropolitan,Other,h,3030,3030.0,115.74806201550388,258.0,590.0,2224.6,3146.0,12.193798449612403,60.0,100.0,94.71910112359551
9280,6.4,-37.79369000000001,144.87511,1920.0,342.0,123.0,3,3.0,2.0,1155000.0,Maribyrnong,Western Metropolitan,Other,h,3012,,,,,,,,,,
9281,6.4,-37.80029,144.87859,,1157.0,,2,2.0,1.0,480000.0,Maribyrnong,Western Metropolitan,Other,u,3012,,,,,,,,,,
9282,6.4,-37.79194,144.87143999999995,1945.0,380.0,106.4,3,3.0,2.0,1100000.0,Maribyrnong,Western Metropolitan,Biggin,h,3012,,,,,,,,,,
9283,3.1,-37.80823,144.95452,,0.0,,2,2.0,1.0,792000.0,Melbourne,Northern Metropolitan,Other,u,3003,3003.0,130.20599250936328,267.0,760.2,2629.5,5351.0,20.04119850187266,47.0,100.0,93.89903846153847
9284,16.5,-37.67949,144.88349,1975.0,532.0,122.0,3,3.0,1.0,540000.0,Other,Northern Metropolitan,Barry,h,3049,,,,,,,,,,
9285,16.7,-37.92024,145.18049,1968.0,800.0,163.0,4,4.0,2.0,1171000.0,Monash,South-Eastern Metropolitan,Other,h,3150,3150.0,124.02645502645503,189.0,526.35,1901.611111111111,2170.0,11.481481481481481,20.0,100.0,93.09022556390977
9286,16.7,-37.90618,145.16995,,658.0,,3,3.0,2.0,1408000.0,Monash,South-Eastern Metropolitan,Other,h,3150,3150.0,124.02645502645503,189.0,526.35,1901.611111111111,2170.0,11.481481481481481,20.0,100.0,93.09022556390977
9287,6.8,-37.8649,144.89524,,333.0,,3,3.0,1.0,1494000.0,Hobsons Bay,Western Metropolitan,Other,h,3016,,,,,,,,,,
9288,6.8,-37.86253,144.88748,,646.0,,5,5.0,2.0,2760000.0,Hobsons Bay,Western Metropolitan,Other,h,3016,,,,,,,,,,
9289,6.8,-37.86148,144.88303,,448.0,,3,3.0,2.0,1285000.0,Hobsons Bay,Western Metropolitan,Other,h,3016,,,,,,,,,,
9290,6.8,-37.86409,144.88224,1998.0,448.0,311.0,4,4.0,2.0,1900000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3016,,,,,,,,,,
9291,6.8,-37.8561,144.90028,,169.0,,3,3.0,1.0,950000.0,Hobsons Bay,Western Metropolitan,Other,h,3016,,,,,,,,,,
9292,12.7,-37.71992,145.0988,2012.0,617.0,315.0,5,5.0,3.0,1670000.0,Banyule,Northern Metropolitan,Barry,h,3085,,,,,,,,,,
9293,6.3,-37.81956,144.89054,1900.0,150.0,79.0,2,2.0,1.0,950000.0,Maribyrnong,Western Metropolitan,Other,h,3013,,,,,,,,,,
9294,6.3,-37.81493,144.88974,,230.0,,3,3.0,1.0,1225000.0,Maribyrnong,Western Metropolitan,Other,h,3013,,,,,,,,,,
9295,3.0,-37.80915,145.00066,1970.0,601.0,64.0,2,2.0,1.0,480000.0,Yarra,Northern Metropolitan,hockingstuart,u,3067,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516,4029.0,15.616279069767442,20.0,100.0,95.28846153846153
9296,3.0,-37.80554,144.99612,2013.0,2379.0,69.0,2,2.0,1.0,750000.0,Yarra,Northern Metropolitan,Jellis,u,3067,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516,4029.0,15.616279069767442,20.0,100.0,95.28846153846153
9297,10.4,-37.72893,144.88859,2010.0,242.0,124.0,3,3.0,1.0,730000.0,Moonee Valley,Western Metropolitan,Brad,t,3042,,,,,,,,,,
9298,10.5,-37.77967,144.81275,1950.0,604.0,127.0,4,4.0,2.0,820000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
9299,5.7,-37.77824,145.02541000000005,,827.0,,3,3.0,1.0,1650000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
9300,5.7,-37.7727,145.03079,,597.0,,4,4.0,3.0,2750000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
9301,11.0,-37.86494,144.8157,,600.0,,3,3.0,1.0,853000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
9302,11.0,-37.86066,144.82013,1988.0,284.0,88.0,3,3.0,2.0,670000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
9303,11.0,-37.86837,144.81502,2007.0,200.0,139.0,3,3.0,2.0,765000.0,Hobsons Bay,Western Metropolitan,Other,t,3018,,,,,,,,,,
9304,15.5,-37.88893,144.7866,,530.0,,3,3.0,2.0,820000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3028,,,,,,,,,,
9305,9.4,-37.8399,144.86228,1950.0,559.0,560.0,3,3.0,1.0,870000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3025,,,,,,,,,,
9306,6.3,-37.86048,145.01498,,0.0,,2,2.0,1.0,595000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
9307,6.3,-37.85938,145.01086999999995,1935.0,847.0,285.0,4,4.0,4.0,3200000.0,Stonnington,Southern Metropolitan,Other,h,3143,,,,,,,,,,
9308,6.3,-37.85068,145.01578999999995,,212.0,,2,2.0,1.0,1550000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
9309,4.3,-37.77459,144.92993,1910.0,360.0,249.0,4,4.0,2.0,1750000.0,Moonee Valley,Western Metropolitan,Other,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
9310,4.3,-37.77352,144.92188000000004,1910.0,165.0,,4,4.0,1.0,1400000.0,Moonee Valley,Western Metropolitan,Nelson,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
9311,4.3,-37.77279,144.91732,,504.0,,3,3.0,1.0,1230000.0,Moonee Valley,Western Metropolitan,Woodards,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
9312,10.2,-37.86015,145.07735,,697.0,,4,4.0,2.0,2170000.0,Boroondara,Southern Metropolitan,Marshall,h,3147,,,,,,,,,,
9313,10.2,-37.85842,145.10288,1958.0,726.0,194.0,4,4.0,3.0,1680000.0,Monash,Southern Metropolitan,Jellis,h,3147,,,,,,,,,,
9314,10.2,-37.86572,145.09763,,964.0,,3,3.0,1.0,1650000.0,Monash,Southern Metropolitan,Buxton,h,3147,,,,,,,,,,
9315,10.2,-37.87105,145.10198,1990.0,280.0,115.0,3,3.0,2.0,860000.0,Monash,Southern Metropolitan,Other,h,3147,,,,,,,,,,
9316,9.5,-37.76654,144.86469,,780.0,,2,2.0,1.0,1085000.0,Moonee Valley,Western Metropolitan,Other,h,3034,,,,,,,,,,
9317,9.5,-37.75986,144.85886000000005,1965.0,585.0,30.0,3,3.0,1.0,750000.0,Moonee Valley,Western Metropolitan,Other,h,3034,,,,,,,,,,
9318,7.9,-37.80648,145.08274,1938.0,752.0,278.0,3,3.0,2.0,2380000.0,Boroondara,Southern Metropolitan,Ray,h,3103,,,,,,,,,,
9319,7.9,-37.80292,145.06423999999996,2016.0,678.0,303.0,1,1.0,1.0,2100000.0,Boroondara,Southern Metropolitan,hockingstuart,h,3103,,,,,,,,,,
9320,7.9,-37.81167,145.08595,2009.0,613.0,340.0,4,4.0,4.0,3050000.0,Boroondara,Southern Metropolitan,Other,h,3103,,,,,,,,,,
9321,9.7,-37.80259,145.09878,2010.0,292.0,181.0,3,3.0,2.0,1557000.0,Boroondara,Southern Metropolitan,Other,t,3104,,,,,,,,,,
9322,9.7,-37.79673,145.06853,,0.0,,3,3.0,2.0,1420000.0,Boroondara,Southern Metropolitan,hockingstuart,u,3104,,,,,,,,,,
9323,9.7,-37.79486,145.08728,,1011.0,,4,4.0,2.0,2444000.0,Boroondara,Southern Metropolitan,Fletchers,h,3104,,,,,,,,,,
9324,9.7,-37.79284000000001,145.10082,1950.0,1138.0,152.0,4,4.0,1.0,2050000.0,Boroondara,Southern Metropolitan,Jellis,h,3104,,,,,,,,,,
9325,9.7,-37.79836,145.10111,,639.0,,4,4.0,2.0,1926000.0,Boroondara,Southern Metropolitan,Fletchers,h,3104,,,,,,,,,,
9326,9.7,-37.78327,145.07709,,703.0,,3,3.0,1.0,1490000.0,Boroondara,Southern Metropolitan,Marshall,h,3104,,,,,,,,,,
9327,23.2,-37.83777,145.26345,1970.0,418.0,76.0,2,2.0,1.0,520000.0,Other,Eastern Metropolitan,Other,u,3153,,,,,,,,,,
9328,23.2,-37.84688,145.25632,1966.0,993.0,128.0,4,4.0,1.0,925000.0,Other,Eastern Metropolitan,Biggin,h,3153,,,,,,,,,,
9329,23.2,-37.82273,145.27323,1999.0,586.0,115.0,3,3.0,2.0,616000.0,Other,Eastern Metropolitan,Ray,h,3153,,,,,,,,,,
9330,11.4,-37.91888,145.04775,1935.0,673.0,156.0,4,4.0,4.0,2700000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3204,,,,,,,,,,
9331,11.4,-37.91928,145.03381000000005,1930.0,278.0,,3,3.0,1.0,1116000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3204,,,,,,,,,,
9332,11.4,-37.91855,145.02628,,670.0,,3,3.0,1.0,1573000.0,Glen Eira,Southern Metropolitan,Buxton,h,3204,,,,,,,,,,
9333,13.8,-37.92463,145.06051000000005,1958.0,636.0,,3,3.0,1.0,1316000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3165,,,,,,,,,,
9334,13.8,-37.91905,145.05597,,650.0,,3,3.0,1.0,1617000.0,Glen Eira,Southern Metropolitan,Buxton,h,3165,,,,,,,,,,
9335,13.8,-37.9217,145.0733,,163.0,,3,3.0,2.0,950000.0,Glen Eira,Southern Metropolitan,Buxton,t,3165,,,,,,,,,,
9336,13.8,-37.9178,145.05414,1940.0,581.0,128.0,3,3.0,1.0,1525000.0,Glen Eira,Southern Metropolitan,Buxton,h,3165,,,,,,,,,,
9337,13.8,-37.91503,145.07997,1950.0,566.0,191.0,4,4.0,2.0,1330000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3165,,,,,,,,,,
9338,13.8,-37.91847,145.08101000000005,,200.0,,3,3.0,2.0,850000.0,Glen Eira,Southern Metropolitan,Buxton,t,3165,,,,,,,,,,
9339,13.8,-37.91943,145.06801000000004,,623.0,,3,3.0,1.0,1228000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3165,,,,,,,,,,
9340,35.2,-38.05379,145.34803,1995.0,563.0,168.01,4,4.0,2.0,608500.0,Other,Eastern Victoria,Other,h,3806,,,,,,,,,,
9341,17.3,-37.96341,145.01735,1970.0,0.0,88.0,2,2.0,1.0,879000.0,Bayside,Southern Metropolitan,Other,u,3193,,,,,,,,,,
9342,13.4,-37.83107,145.14343,,632.0,,3,3.0,1.0,1112000.0,Whitehorse,Eastern Metropolitan,Other,h,3130,,,,,,,,,,
9343,13.4,-37.81561,145.15365,,597.0,,2,2.0,1.0,1425000.0,Whitehorse,Eastern Metropolitan,Other,h,3130,,,,,,,,,,
9344,13.4,-37.802,145.15828,,671.0,,3,3.0,1.0,1001000.0,Whitehorse,Eastern Metropolitan,Other,h,3130,,,,,,,,,,
9345,13.4,-37.80755,145.1638,1960.0,797.0,164.0,4,4.0,2.0,1280000.0,Whitehorse,Eastern Metropolitan,Other,h,3130,,,,,,,,,,
9346,13.4,-37.83576,145.13634,,734.0,,3,3.0,1.0,1300000.0,Whitehorse,Eastern Metropolitan,Other,h,3130,,,,,,,,,,
9347,13.4,-37.83459000000001,145.15721000000005,,311.0,,2,2.0,2.0,725000.0,Whitehorse,Eastern Metropolitan,Woodards,u,3130,,,,,,,,,,
9348,16.1,-37.70681,145.11731,1985.0,598.0,110.0,2,2.0,1.0,710500.0,Banyule,Eastern Metropolitan,Barry,h,3088,,,,,,,,,,
9349,10.5,-37.89571,144.99796,,106.0,,2,2.0,1.0,855000.0,Bayside,Southern Metropolitan,Buxton,u,3186,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,1772.0,14.290322580645162,47.0,100.0,95.22619047619048
9350,10.5,-37.91728,145.00206,,369.0,,3,3.0,2.0,2020000.0,Bayside,Southern Metropolitan,Other,h,3186,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,1772.0,14.290322580645162,47.0,100.0,95.22619047619048
9351,10.5,-37.89886,144.99462,,257.0,,3,3.0,2.0,1410000.0,Bayside,Southern Metropolitan,Other,u,3186,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,1772.0,14.290322580645162,47.0,100.0,95.22619047619048
9352,10.3,-37.91777,145.01798,2000.0,608.0,306.19,4,4.0,3.0,2100000.0,Bayside,Southern Metropolitan,Other,h,3187,,,,,,,,,,
9353,10.3,-37.91488,145.01868000000005,,708.0,,2,2.0,1.0,1410000.0,Bayside,Southern Metropolitan,Other,h,3187,,,,,,,,,,
9354,10.3,-37.92875,145.0248,,326.0,515.78,4,4.0,2.0,1620000.0,Bayside,Southern Metropolitan,Buxton,t,3187,,,,,,,,,,
9355,14.0,-37.68489,144.9212,2008.0,171.0,90.0,2,2.0,1.0,310000.0,Other,Northern Metropolitan,Barry,u,3047,,,,,,,,,,
9356,14.0,-37.69248,144.93345,,635.0,,3,3.0,1.0,374000.0,Other,Northern Metropolitan,Ray,h,3047,,,,,,,,,,
9357,5.2,-37.77002,144.97154,2009.0,0.0,64.0,2,2.0,1.0,510000.0,Moreland,Northern Metropolitan,Jellis,u,3056,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,7964.0,17.856502242152466,20.0,100.0,94.76347305389221
9358,5.2,-37.77694,144.96669,1925.0,479.0,182.0,3,3.0,1.0,1925000.0,Moreland,Northern Metropolitan,Other,h,3056,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,7964.0,17.856502242152466,20.0,100.0,94.76347305389221
9359,5.2,-37.75908,144.96969,1910.0,138.0,78.0,2,2.0,1.0,890000.0,Moreland,Northern Metropolitan,Woodards,h,3056,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,7964.0,17.856502242152466,20.0,100.0,94.76347305389221
9360,5.2,-37.76792,144.97141000000005,1908.0,318.0,100.0,4,4.0,1.0,1500000.0,Moreland,Northern Metropolitan,Nelson,h,3056,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,7964.0,17.856502242152466,20.0,100.0,94.76347305389221
9361,5.2,-37.76811,144.96017,,230.0,,3,3.0,1.0,950000.0,Moreland,Northern Metropolitan,Other,h,3056,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,7964.0,17.856502242152466,20.0,100.0,94.76347305389221
9362,5.2,-37.75847,144.94226,1970.0,406.0,40.0,1,1.0,1.0,312000.0,Moreland,Northern Metropolitan,Jellis,u,3055,,,,,,,,,,
9363,5.2,-37.76545,144.94442,1910.0,413.0,126.0,3,3.0,2.0,1010000.0,Moreland,Northern Metropolitan,Nelson,h,3055,,,,,,,,,,
9364,5.2,-37.75904,144.93388000000004,1970.0,138.0,,3,3.0,1.0,763000.0,Moreland,Northern Metropolitan,Nelson,u,3055,,,,,,,,,,
9365,10.8,-37.77918,145.09049,,711.0,,3,3.0,1.0,1100000.0,Manningham,Eastern Metropolitan,Barry,h,3105,,,,,,,,,,
9366,12.1,-37.69849,145.06705,,559.0,,3,3.0,1.0,687000.0,Banyule,Northern Metropolitan,Ray,h,3083,,,,,,,,,,
9367,12.1,-37.68274,145.05832,,539.0,,3,3.0,1.0,680000.0,Other,Northern Metropolitan,Ray,h,3083,,,,,,,,,,
9368,12.1,-37.68223,145.07818,2014.0,300.0,162.0,4,4.0,2.0,755000.0,Other,Northern Metropolitan,Ray,h,3083,,,,,,,,,,
9369,2.4,-37.82982,145.01038,2010.0,1212.0,,3,3.0,2.0,1100000.0,Yarra,Northern Metropolitan,hockingstuart,h,3121,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,13960.0,22.229299363057326,40.0,100.0,95.59791666666666
9370,10.4,-37.85682,145.10873,2012.0,207.0,144.0,3,3.0,2.0,918000.0,Monash,Southern Metropolitan,Other,t,3125,,,,,,,,,,
9371,14.7,-37.85919000000001,145.15851999999995,,577.0,,5,5.0,2.0,1523500.0,Whitehorse,Eastern Metropolitan,Fletchers,h,3151,,,,,,,,,,
9372,14.7,-37.85586,145.15827,,612.0,,3,3.0,1.0,968000.0,Whitehorse,Eastern Metropolitan,Other,h,3151,,,,,,,,,,
9373,14.7,-37.85646,145.14311,,724.0,,4,4.0,2.0,1580000.0,Whitehorse,Eastern Metropolitan,Fletchers,h,3151,,,,,,,,,,
9374,7.7,-37.84085,145.05415,,112.0,,2,2.0,2.0,795000.0,Boroondara,Southern Metropolitan,Ray,t,3124,,,,,,,,,,
9375,7.7,-37.84361,145.07099,,715.0,,3,3.0,1.0,1775000.0,Boroondara,Southern Metropolitan,Jellis,h,3124,,,,,,,,,,
9376,7.7,-37.84753,145.07198,1920.0,844.0,203.0,5,5.0,3.0,2361000.0,Boroondara,Southern Metropolitan,Fletchers,h,3124,,,,,,,,,,
9377,7.7,-37.826,145.0707,,336.0,,4,4.0,2.0,1900000.0,Boroondara,Southern Metropolitan,Other,u,3124,,,,,,,,,,
9378,3.5,-37.78305,144.97268,,311.0,,3,3.0,1.0,1840000.0,Yarra,Northern Metropolitan,Nelson,h,3054,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,2296.0,16.63768115942029,60.0,100.0,94.7843137254902
9379,10.1,-37.89785,145.05524,,431.0,,2,2.0,1.0,920000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3163,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,1582.0,10.14102564102564,40.0,100.0,94.61904761904762
9380,10.1,-37.89584,145.04741,1930.0,557.0,200.0,3,3.0,2.0,1550000.0,Glen Eira,Southern Metropolitan,hockingstuart,h,3163,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,1582.0,10.14102564102564,40.0,100.0,94.61904761904762
9381,34.9,-38.09111,145.19083999999995,1993.0,509.0,125.0,3,3.0,2.0,500000.0,Other,South-Eastern Metropolitan,Ray,h,3201,,,,,,,,,,
9382,34.9,-38.10709,145.1744,,787.0,,3,3.0,1.0,561000.0,Other,South-Eastern Metropolitan,hockingstuart,h,3201,,,,,,,,,,
9383,8.7,-37.89614,145.01323,,811.0,,1,1.0,1.0,295000.0,Glen Eira,Southern Metropolitan,Other,u,3162,,,,,,,,,,
9384,8.7,-37.90034,145.01283,1990.0,0.0,135.0,3,3.0,2.0,1237000.0,Glen Eira,Southern Metropolitan,Other,t,3162,,,,,,,,,,
9385,11.7,-37.88486,145.10203,2000.0,280.0,,3,3.0,1.0,740000.0,Monash,Southern Metropolitan,Other,h,3148,,,,,,,,,,
9386,17.9,-37.97245,145.07566,,806.0,,4,4.0,2.0,1120000.0,Other,Southern Metropolitan,Buxton,h,3192,,,,,,,,,,
9387,17.9,-37.95416,145.06781,,590.0,,3,3.0,1.0,1051000.0,Other,Southern Metropolitan,Buxton,h,3192,,,,,,,,,,
9388,17.9,-37.95668,145.06458,,627.0,,3,3.0,1.0,1170000.0,Other,Southern Metropolitan,Other,h,3192,,,,,,,,,,
9389,17.9,-37.96836,145.06452,2000.0,305.0,130.0,3,3.0,2.0,861000.0,Other,Southern Metropolitan,Ray,t,3192,,,,,,,,,,
9390,17.9,-37.96597,145.07535,1980.0,215.0,,2,2.0,1.0,535000.0,Other,Southern Metropolitan,Other,u,3192,,,,,,,,,,
9391,16.7,-37.91945,145.1315,,726.0,,6,6.0,3.0,1361000.0,Monash,South-Eastern Metropolitan,Other,h,3168,3168.0,77.42763157894737,152.0,379.3076923076923,1217.0,755.0,4.967105263157895,20.0,100.0,90.63636363636364
9392,16.7,-37.92027,145.12937,1965.0,816.0,130.0,3,3.0,1.0,1462000.0,Monash,South-Eastern Metropolitan,Other,h,3168,3168.0,77.42763157894737,152.0,379.3076923076923,1217.0,755.0,4.967105263157895,20.0,100.0,90.63636363636364
9393,17.5,-37.93898,145.13648,,180.0,134.0,3,3.0,2.0,745000.0,Other,South-Eastern Metropolitan,Barry,h,3169,,,,,,,,,,
9394,6.7,-37.74751,144.96206,,532.0,,3,3.0,1.0,1100000.0,Moreland,Northern Metropolitan,Jellis,h,3058,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,1942.0,14.601503759398497,70.0,100.0,94.87628865979381
9395,20.6,-37.60608,144.92841,1980.0,320.0,,3,3.0,1.0,365000.0,Other,Northern Metropolitan,Other,h,3064,,,,,,,,,,
9396,20.6,-37.59943,144.91439,2007.0,560.0,196.1,4,4.0,2.0,600000.0,Other,Northern Metropolitan,Ray,h,3064,,,,,,,,,,
9397,23.0,-37.80106,145.28741000000005,,420.0,,3,3.0,1.0,567000.0,Other,Eastern Metropolitan,hockingstuart,h,3136,,,,,,,,,,
9398,23.0,-37.78481,145.26504,,864.0,,3,3.0,2.0,862000.0,Other,Eastern Metropolitan,Other,h,3136,,,,,,,,,,
9399,23.0,-37.76917,145.29265,2016.0,841.0,196.0,4,4.0,2.0,820000.0,Other,Eastern Metropolitan,Other,h,3136,,,,,,,,,,
9400,23.0,-37.76436,145.2804,,660.0,,4,4.0,2.0,859000.0,Other,Eastern Metropolitan,hockingstuart,h,3136,,,,,,,,,,
9401,24.7,-37.98121,145.21643999999995,,951.0,,4,4.0,1.0,1071500.0,Other,South-Eastern Metropolitan,Other,h,3175,,,,,,,,,,
9402,24.7,-37.95187,145.21249,,811.0,,4,4.0,2.0,750000.0,Other,South-Eastern Metropolitan,Other,h,3175,,,,,,,,,,
9403,22.2,-37.97824,145.12949,1980.0,840.0,237.0,4,4.0,2.0,1100000.0,Other,South-Eastern Metropolitan,Buxton,h,3172,,,,,,,,,,
9404,22.2,-37.97658,145.11887,,702.0,,3,3.0,2.0,980000.0,Other,South-Eastern Metropolitan,Other,h,3172,,,,,,,,,,
9405,12.4,-37.77744000000001,145.10416,,403.0,,4,4.0,3.0,1202000.0,Manningham,Eastern Metropolitan,Barry,t,3108,3108.0,128.82978723404256,141.0,1137.5,5125.25,945.0,6.702127659574468,60.0,100.0,92.83809523809524
9406,12.4,-37.79423,145.13696000000004,2008.0,280.0,200.0,4,4.0,2.0,1120000.0,Manningham,Eastern Metropolitan,Barry,h,3108,3108.0,128.82978723404256,141.0,1137.5,5125.25,945.0,6.702127659574468,60.0,100.0,92.83809523809524
9407,12.4,-37.78457,145.10453,,493.0,,4,4.0,2.0,885000.0,Manningham,Eastern Metropolitan,Barry,u,3108,3108.0,128.82978723404256,141.0,1137.5,5125.25,945.0,6.702127659574468,60.0,100.0,92.83809523809524
9408,14.3,-37.77821,145.1569,,365.0,,5,5.0,3.0,1500000.0,Manningham,Eastern Metropolitan,hockingstuart,t,3109,,,,,,,,,,
9409,14.3,-37.77956,145.16645,,661.0,,4,4.0,2.0,1504000.0,Manningham,Eastern Metropolitan,Barry,h,3109,,,,,,,,,,
9410,14.3,-37.78963,145.16973000000004,1980.0,236.0,145.0,3,3.0,2.0,850000.0,Manningham,Eastern Metropolitan,Other,u,3109,,,,,,,,,,
9411,14.3,-37.75572,145.17625,1980.0,886.0,,4,4.0,2.0,1241000.0,Manningham,Eastern Metropolitan,Biggin,h,3109,,,,,,,,,,
9412,14.3,-37.79773,145.15141,2006.0,284.0,180.0,4,4.0,3.0,1125000.0,Manningham,Eastern Metropolitan,Other,h,3109,,,,,,,,,,
9413,8.9,-37.76774,145.05303,,1143.0,,3,3.0,1.0,2270000.0,Banyule,Eastern Metropolitan,Other,h,3084,,,,,,,,,,
9414,1.3,-37.81351,144.98803999999996,1890.0,118.0,177.0,3,3.0,1.0,1875000.0,Melbourne,Northern Metropolitan,Jellis,h,3002,3002.0,200.9796954314721,197.0,956.3793103448276,3712.714285714286,4768.0,24.20304568527919,60.0,100.0,94.88356164383562
9415,1.3,-37.81803,144.9892,2005.0,87.0,115.0,2,2.0,2.0,1350000.0,Melbourne,Northern Metropolitan,Other,t,3002,3002.0,200.9796954314721,197.0,956.3793103448276,3712.714285714286,4768.0,24.20304568527919,60.0,100.0,94.88356164383562
